"产品代码","产品类型","周期","计算基准日","THEORY_START_DT","收益","年化收益","Alpha","月超额胜率","进攻能力","收益排名","年化收益排名","Alpha排名","月超额胜率排名","进攻能力排名"
"1911664934285127681","1","近 2 年","2026-04-15","2024-04-14","0.00%","0.00%","-0.01%","35.29%","0.00%","41/437名","41/437名","121/437名","101/437名","126/437名"
"1911664934285127681","1","近 3 年","2026-04-15","2023-04-14","0.00%","0.00%","-0.01%","35.29%","0.00%","41/437名","41/437名","121/437名","101/437名","126/437名"
"1911664934285127681","1","近 5 年","2026-04-15","2021-04-14","0.00%","0.00%","-0.01%","38.89%","0.00%","","","","",""
"1911664934285127681","1","今年以来","2026-04-15","2025-12-31","0.00%","0.00%","-0.01%","33.33%","0.00%","58/476名","58/476名","182/476名","151/476名","142/476名"
"1911664934285127681","1","成立以来","2026-04-15","2022-01-01","0.00%","0.00%","-0.01%","38.89%","0.00%","17/102名","17/102名","46/102名","38/102名","24/102名"
"1911665432014794754","1","近 1 年","2026-04-15","2025-04-14","0.00%","0.00%","-0.01%","27.27%","0.00%","46/452名","46/452名","51/452名","266/452名","131/452名"
"1911665432014794754","1","近 2 年","2026-04-15","2024-04-14","0.00%","0.00%","-0.01%","35.29%","0.00%","41/437名","41/437名","121/437名","101/437名","126/437名"
"1911665432014794754","1","近 3 年","2026-04-15","2023-04-14","0.00%","0.00%","-0.01%","35.29%","0.00%","41/437名","41/437名","121/437名","101/437名","126/437名"
"1911665432014794754","1","近 5 年","2026-04-15","2021-04-14","0.00%","0.00%","-0.01%","38.89%","0.00%","","","","",""
"1911665432014794754","1","今年以来","2026-04-15","2025-12-31","0.00%","0.00%","-0.01%","33.33%","0.00%","58/476名","58/476名","182/476名","151/476名","142/476名"
"1911665432014794754","1","成立以来","2026-04-15","2022-01-01","0.00%","0.00%","-0.01%","38.89%","0.00%","17/102名","17/102名","46/102名","38/102名","24/102名"
"1911665586964967426","1","近 1 年","2026-04-15","2025-04-14","0.00%","0.00%","-0.01%","27.27%","0.00%","46/452名","46/452名","51/452名","266/452名","131/452名"
"1911665586964967426","1","近 2 年","2026-04-15","2024-04-14","0.00%","0.00%","-0.01%","35.29%","0.00%","41/437名","41/437名","121/437名","101/437名","126/437名"
"1911665586964967426","1","近 3 年","2026-04-15","2023-04-14","0.00%","0.00%","-0.01%","35.29%","0.00%","41/437名","41/437名","121/437名","101/437名","126/437名"
"1911665586964967426","1","近 5 年","2026-04-15","2021-04-14","0.00%","0.00%","-0.01%","38.89%","0.00%","","","","",""
"1911665586964967426","1","今年以来","2026-04-15","2025-12-31","0.00%","0.00%","-0.01%","33.33%","0.00%","58/476名","58/476名","182/476名","151/476名","142/476名"
"1911665586964967426","1","成立以来","2026-04-15","2022-01-01","0.00%","0.00%","-0.01%","38.89%","0.00%","17/102名","17/102名","46/102名","38/102名","24/102名"
"1911666454716133378","1","近 1 年","2026-04-15","2025-04-14","0.00%","0.00%","-0.01%","27.27%","0.00%","46/452名","46/452名","51/452名","266/452名","131/452名"
"1911666454716133378","1","近 2 年","2026-04-15","2024-04-14","-100.00%","-99.95%","-0.33%","26.67%","4.19%","396/437名","421/437名","337/437名","306/437名","71/437名"
"1911666454716133378","1","近 3 年","2026-04-15","2023-04-14","-100.00%","-99.34%","-0.33%","26.67%","4.19%","396/437名","401/437名","337/437名","306/437名","71/437名"
"1911666454716133378","1","近 5 年","2026-04-15","2021-04-14","-100.00%","-97.48%","-0.33%","26.67%","4.19%","","","","",""
"1911666454716133378","1","今年以来","2026-04-15","2025-12-31","0.00%","0.00%","-0.01%","33.33%","0.00%","58/476名","58/476名","182/476名","151/476名","142/476名"
"1911666454716133378","1","成立以来","2026-04-15","2022-03-15","-100.00%","-97.48%","-0.33%","26.67%","4.19%","381/422名","349/422名","297/422名","291/422名","69/422名"
"1911667787309428737","1","近 1 年","2026-04-15","2025-04-14","0.00%","0.00%","-0.01%","27.27%","0.00%","46/452名","46/452名","51/452名","266/452名","131/452名"
"1911667787309428737","1","近 2 年","2026-04-15","2024-04-14","-100.00%","-99.95%","-0.33%","26.67%","4.19%","396/437名","421/437名","337/437名","306/437名","71/437名"
"1911667787309428737","1","近 3 年","2026-04-15","2023-04-14","-100.00%","-99.34%","-0.33%","26.67%","4.19%","396/437名","401/437名","337/437名","306/437名","71/437名"
"1911667787309428737","1","近 5 年","2026-04-15","2021-04-14","-100.00%","-97.48%","-0.33%","26.67%","4.19%","","","","",""
"1911667787309428737","1","今年以来","2026-04-15","2025-12-31","0.00%","0.00%","-0.01%","33.33%","0.00%","58/476名","58/476名","182/476名","151/476名","142/476名"
"1911667787309428737","1","成立以来","2026-04-15","2022-03-15","-100.00%","-97.48%","-0.33%","26.67%","4.19%","381/422名","349/422名","297/422名","291/422名","69/422名"
"1911668290177118210","1","近 1 年","2026-04-15","2025-04-14","0.00%","0.00%","-0.01%","27.27%","0.00%","46/452名","46/452名","51/452名","266/452名","131/452名"
"1911668290177118210","1","近 2 年","2026-04-15","2024-04-14","0.00%","0.00%","-0.01%","35.29%","0.00%","41/437名","41/437名","121/437名","101/437名","126/437名"
"1911668290177118210","1","近 3 年","2026-04-15","2023-04-14","0.00%","0.00%","-0.01%","35.29%","0.00%","41/437名","41/437名","121/437名","101/437名","126/437名"
"1911668290177118210","1","近 5 年","2026-04-15","2021-04-14","0.00%","0.00%","-0.01%","38.89%","0.00%","","","","",""
"1911668290177118210","1","今年以来","2026-04-15","2025-12-31","0.00%","0.00%","-0.01%","33.33%","0.00%","58/476名","58/476名","182/476名","151/476名","142/476名"
"1911668290177118210","1","成立以来","2026-04-15","2022-01-01","0.00%","0.00%","-0.01%","38.89%","0.00%","17/102名","17/102名","46/102名","38/102名","24/102名"
"1911673853862653954","1","近 1 年","2026-04-15","2025-04-14","0.00%","0.00%","-0.01%","27.27%","0.00%","46/452名","46/452名","51/452名","266/452名","131/452名"
"1911673853862653954","1","近 2 年","2026-04-15","2024-04-14","-100.00%","-99.95%","-0.33%","26.67%","4.19%","396/437名","421/437名","337/437名","306/437名","71/437名"
"1911673853862653954","1","近 3 年","2026-04-15","2023-04-14","-100.00%","-99.34%","-0.33%","26.67%","4.19%","396/437名","401/437名","337/437名","306/437名","71/437名"
"1911673853862653954","1","近 5 年","2026-04-15","2021-04-14","-100.00%","-97.48%","-0.33%","26.67%","4.19%","","","","",""
"1911673853862653954","1","今年以来","2026-04-15","2025-12-31","0.00%","0.00%","-0.01%","33.33%","0.00%","58/476名","58/476名","182/476名","151/476名","142/476名"
